date,temperature,rainfall,population_index,water_demand
2021-01-10,10.358195768715792,0.0,101.50485996168834,462324.6452637365
2021-01-11,5.316280272485928,0.0,102.40794307415297,420734.8482167777
2021-01-12,14.312785744657496,0.0,101.29516608345287,399495.4193468355
2021-01-13,12.448797312710946,0.0,102.85694043475438,442562.29177015397
2021-01-14,10.27567121988283,0.0,101.68217530957854,417351.7446659004
2021-01-15,10.502606628715377,1.3448536636509851,101.09195165162849,439026.8885524485
2021-01-16,7.865368974811707,0.0,101.98449268241923,529433.9064338923
2021-01-17,12.038381812380068,0.0,101.47789640236336,488267.1146966063
2021-01-18,9.848678701073538,0.0,101.33594582780195,436395.4612044651
2021-01-19,12.126673371365918,0.0,102.25776731249752,429211.36153422465
2021-01-20,12.223365590816405,0.0,102.29782811145871,438056.80581801856
2021-01-21,14.883645957501699,0.0,101.39078590039391,419383.55203402776
2021-01-22,13.516881299308142,0.0,101.05251345149233,504235.21884360217
2021-01-23,14.860200259076908,0.0,102.72286546072029,481239.4474833563
2021-01-24,13.033094408063768,0.0,102.03275519301023,481536.1497067808
2021-01-25,11.303672738156337,0.0,102.06933461311444,462555.73182076606
2021-01-26,18.989929903072998,0.0,102.13314507046157,439692.4309585099
2021-01-27,15.46670419084256,0.0,101.94305716987351,428567.7243418638
2021-01-28,15.637042341474881,0.0,101.88576902596101,465005.7405902394
2021-01-29,13.854819427239383,0.0,102.50766569677639,474319.6559906342
2021-01-30,14.174293373384454,0.0,102.15139251313722,470455.9279178271
2021-01-31,12.044917962844579,0.0,102.07466847203501,477154.0242759133
2021-02-01,12.970024839093108,0.0,101.22892445810196,448743.0726029094
2021-02-02,12.770999171649285,0.0,102.09166632917632,450349.89684713417
2021-02-03,12.403149361233256,0.0,102.62327123514069,437189.7372270097
2021-02-04,12.54443318883561,0.0,102.06009459673868,404893.43653181003
2021-02-05,15.039494287176126,0.0,101.3714333445019,477218.0120312541
2021-02-06,10.695286548539588,0.0,100.69367759194328,493045.64277865033
2021-02-07,18.788898794876175,0.0,102.61253624502594,482470.9520861365
2021-02-08,14.946455210311536,0.0,101.63670378316401,455613.3298053713
2021-02-09,11.432908258941897,0.0,101.87270183619891,443676.14679721603
2021-02-10,12.210865903530744,0.0,101.91250556384777,455196.1804043852
2021-02-11,16.78407413938901,0.0,101.80191808847275,485469.6003208367
2021-02-12,13.237312234390663,0.0,102.75039660553372,446299.24429129803
2021-02-13,13.716667036434032,0.0,102.43746134255206,505266.33290227817
2021-02-14,15.13246771738436,0.0,103.03216159989756,479389.2548829016
2021-02-15,16.04571761628482,0.0,102.29764477413703,470010.80953925767
2021-02-16,12.770270546290806,0.0,102.03980504791252,465499.15961051174
2021-02-17,15.99283201905153,0.0,101.54247683392977,410839.6553044388
2021-02-18,13.264825072150128,0.0,102.8875097355335,461305.56444701
2021-02-19,13.875332103761872,0.0,102.79504960144885,468320.008858651
2021-02-20,17.227103649176627,0.0,101.91003582372244,506582.5186948889
2021-02-21,19.191196400205627,0.0,101.69187842957953,562274.5549046816
2021-02-22,12.818688401977482,0.0,101.85288874286677,435154.07258362405
2021-02-23,10.443461628761519,0.0,102.18337628928037,445339.9465381847
2021-02-24,8.143740210326781,0.0,102.26453643779188,468330.0862164425
2021-02-25,17.601895306070418,0.0,101.71836291302628,502193.6302883726
2021-02-26,18.292010351780476,0.0,102.19546874628925,484403.7781278912
2021-02-27,19.24772351293859,0.0,101.70031005950766,488845.9806019443
2021-02-28,16.959835810968674,0.0,102.66052113543732,549435.3353093772
2021-03-01,9.806500531292247,0.0,102.27933169696799,436547.10527181317
2021-03-02,16.261860244851075,4.883222523188792,102.34695051223044,465145.0853122249
2021-03-03,13.172313373390626,0.0,102.98287765743673,498183.5528636075
2021-03-04,13.782719722093727,0.0,101.69854111008866,518364.59490484
2021-03-05,13.772179663491904,0.0,102.23614371658863,495525.4771648903
2021-03-06,20.410179418533577,0.0,101.81416298245574,534785.9450516944
2021-03-07,17.728459993086084,0.0,102.09928385106359,545049.4329927462
2021-03-08,20.30686345055446,0.0,101.26387177628925,527328.6328818351
2021-03-09,13.67846740295461,0.8291882467947833,102.16073081887413,499052.19057115103
2021-03-10,13.324632768230781,0.0,102.0225836919934,492942.6839466124
2021-03-11,18.77646264843719,0.7202032165121511,102.39979505451377,508179.97522028233
2021-03-12,18.203290068866046,0.0,102.75188469693086,467735.89948280784
2021-03-13,15.758836828979968,0.0,102.3943814483441,589621.6203775232
2021-03-14,20.65420348954592,0.0,102.05527333967211,521992.2268866237
2021-03-15,20.37840166461351,0.0,102.39878658470276,492189.6366769485
2021-03-16,16.75242684330544,0.0,101.74215630018686,458901.1517049417
2021-03-17,20.054981664917218,0.0,101.48649626462736,527555.8046586197
2021-03-18,17.430266854025902,0.0,103.11467411943572,477276.63277523895
2021-03-19,17.52577603674261,0.0,102.43800908729212,482842.2294703505
2021-03-20,18.60687530703705,0.0,101.66630234551802,611322.7248655002
2021-03-21,21.647692389504943,0.9477166979690377,101.99258804663778,520393.2251215679
2021-03-22,19.604654581851506,0.0,102.2670885714753,423337.5537001047
2021-03-23,21.57106476736399,0.0,102.2699730230555,527046.6049863022
2021-03-24,20.549268357840358,0.0,102.67701288126351,528395.5312597372
2021-03-25,24.39490066027786,0.0,101.98810931588068,530711.5137215577
2021-03-26,21.187472854755192,0.8841811981083354,102.8148725344818,451145.64345832734
2021-03-27,18.835773578742796,0.0,102.81499649201535,539978.4662372395
2021-03-28,23.20019915455114,0.0,101.94971729041977,540061.0714631263
2021-03-29,23.962644018305777,0.4818731394087311,103.21628812422455,482879.3758445227
2021-03-30,19.74676266959621,0.0,102.07675660338302,535560.4474980872
2021-03-31,22.96696525876805,0.5457132948954302,101.70330345767765,542493.1460004535
2021-04-01,24.79217434565853,1.4748392980978675,101.34850108475487,522345.7300305458
2021-04-02,25.295487318917502,0.309605448800078,102.623685853806,546101.7836979058
2021-04-03,24.215494331728205,3.111820854951901,102.23505742236868,536438.378501073
2021-04-04,23.703629443801447,0.26377960829622016,102.83657219609579,591208.2814600884
2021-04-05,15.378000838161284,2.581074976253087,102.16907775722103,548905.0470915784
2021-04-06,22.53690041053652,2.5517036554762798,102.62748729416697,557582.55255016
2021-04-07,28.340575956994343,0.0,102.78245203737477,530742.5068100052
2021-04-08,16.5871635714779,4.934509829894165,102.30258321734281,483241.6002495378
2021-04-09,25.29101327759469,0.0,102.22286573186022,562298.5300287412
2021-04-10,26.707746662757746,1.93470599843339,102.3684829439269,592065.5058226559
2021-04-11,18.205741014045916,0.4946606885719734,103.18357210051884,547621.9341387621
2021-04-12,27.34808229142743,0.0,102.29634155602344,501001.3957384901
2021-04-13,20.50456027469728,2.4302910400582753,102.64981223969035,543564.8060832262
2021-04-14,27.36448630218239,2.8759935633204075,102.3686316869149,541764.3190434175
2021-04-15,21.27798203465545,0.0,101.91676823397108,544939.3569093676
2021-04-16,28.865787945298123,0.0,101.66339352234253,525288.9767374612
2021-04-17,19.989861628808676,1.2701852752416145,102.13111959220412,562128.8738982907
2021-04-18,25.25438121387175,0.7552713573192532,102.5559197079984,610605.6386363893
2021-04-19,25.376319990332643,0.0,101.95338387562045,575135.0414099934
2021-04-20,27.36887108024715,0.0,101.8212477094127,580540.0831276163
2021-04-21,27.050368662023647,0.0,102.89003883340659,571047.8890449106
2021-04-22,26.40303079627576,0.0,102.18758138543427,605393.2336211411
2021-04-23,25.50811305554781,2.049618397574718,102.57054335209725,562487.9317212619
2021-04-24,24.36486344488356,1.6130153532179408,102.6192161851618,601250.6277502346
2021-04-25,26.33954309693735,0.9063851367835055,101.83382417401107,596409.5951155594
2021-04-26,30.8369380690288,2.6469721626041167,103.42624135829647,595213.0996915858
2021-04-27,28.36635456530626,0.9126746653538518,102.8272780651095,580168.7603638269
2021-04-28,23.985400492147257,0.7822122003447575,103.50575897752093,556291.137833195
2021-04-29,31.061799359398925,8.654381939688916,102.86275596025247,558332.5473668866
2021-04-30,22.149424453875135,1.8932801255153373,103.0989615681667,580972.3440682865
2021-05-01,24.192759785221376,1.8051611918180406,102.74686576269464,637500.4649976238
2021-05-02,21.459252462231603,2.1322870607273328,102.82742567293396,632181.5555928242
2021-05-03,26.048095495011854,3.3803274605926625,103.09643817266449,526816.4543954999
2021-05-04,22.020660449621374,0.0,102.41187185357238,591457.6940126432
2021-05-05,25.82940105628702,2.0392181887114056,102.34702458440918,560439.0625812786
2021-05-06,29.492265620117447,5.03754668389987,103.57239777655198,526548.0558936435
2021-05-07,25.134902602582002,1.893566236247286,102.97470595396102,536292.0637767466
2021-05-08,27.75749251297341,2.4811997562640156,102.54326794495601,601125.2896340243
2021-05-09,24.210429565650735,1.5667585712945509,101.64208946875468,633488.8160812241
2021-05-10,30.72612610274698,2.0005375896936575,102.99450172309409,566783.9701188086
2021-05-11,27.31394581258048,2.8696617138469183,103.07944730463511,566777.9877633722
2021-05-12,30.99375544203789,0.47520563796768434,102.91493951481972,575454.8264335075
2021-05-13,30.671038475047236,3.1710747709122833,102.54206780184175,612291.2604268559
2021-05-14,24.70073294337141,3.1195268662855433,103.02009508979123,538326.1083818176
2021-05-15,26.859501979970368,2.5407079954887775,103.23581762156107,658112.5863483483
2021-05-16,24.473849048789738,2.995837334679638,102.39869013180443,580141.4845576215
2021-05-17,27.656919016848136,2.6633979944690958,102.05023919141505,584117.7531576961
2021-05-18,27.96422023148343,2.943460225363733,102.82089791739442,583512.2019429541
2021-05-19,22.218183105939133,4.521268508102631,103.70567685102992,571564.7213477262
2021-05-20,25.979137037289817,3.709970653556154,103.2833803147175,561146.1117406107
2021-05-21,30.317622054268952,7.32148177910581,102.61347307906965,539985.1379133916
2021-05-22,30.05585908093187,3.494948075401758,102.72086768353445,634790.0397985687
2021-05-23,20.7828393322675,6.77765813866515,102.76963398264651,585805.4223400297
2021-05-24,35.002288720778495,4.391856429330531,102.9383755144936,625170.5270985172
2021-05-25,30.10927833335084,3.88455569849571,101.76072289900964,560938.3731261037
2021-05-26,28.3501221950259,8.848219150775867,102.76414227638405,592625.3754079167
2021-05-27,28.584322506730672,2.9181130941270848,102.79336707683392,578778.0237771783
2021-05-28,31.751880814718284,1.428279036680101,102.91612284004054,574311.080208016
2021-05-29,28.690527260851578,3.0696362508875477,101.88765156236028,648988.0376389473
2021-05-30,27.429331744702324,2.5999414783963744,102.73811698559769,617096.6545263097
2021-05-31,34.6807666519072,3.5623077501167972,103.16283926794665,550977.8112297002
2021-06-01,28.848725867288763,3.893041296854131,102.9769208973747,618505.9427517509
2021-06-02,33.697694399369624,4.367464969662524,102.89014315227259,618278.7410722261
2021-06-03,30.789081826319254,3.1438137447178818,102.49348623887414,595108.9433732026
2021-06-04,30.06146489540758,3.937927145811215,102.95802874642092,586163.8599849088
2021-06-05,34.754943781872505,5.177043741299332,103.79727198318145,674681.8979044943
2021-06-06,29.421236653862895,2.9368646817077186,102.44671963399074,617465.0312567252
2021-06-07,26.47002324712276,4.522730176144404,102.88392321118761,595910.7883467389
2021-06-08,27.05326230437588,5.766536321049172,103.43586063584252,588366.3354777974
2021-06-09,32.59106282185034,8.789466094355172,102.17626658079624,602321.772907309
2021-06-10,27.39085575426828,3.725924932570058,103.12445134245701,538605.915485742
2021-06-11,32.41648051091009,3.145171649524642,103.25474109393583,610680.6302338337
2021-06-12,27.049663049493425,5.853336716474332,103.07883083373183,578193.7032724192
2021-06-13,30.207017826241614,4.1947527579021875,103.24495554360698,628425.932313666
2021-06-14,28.53365155694499,5.141109204082824,103.29355897367222,590990.6528977039
2021-06-15,26.908220949371103,5.183258371865457,103.0876744825232,611421.8367487629
2021-06-16,33.21779539379194,3.2857907775459805,103.23735966248192,628217.4957664543
2021-06-17,31.14419462673903,5.6942745092371805,103.4152853692695,586917.8141454086
2021-06-18,34.893933111250696,6.390963275936354,102.76177879330683,623180.0298977081
2021-06-19,27.54216523909973,8.016979647105384,103.12689163343707,562945.2261827963
2021-06-20,31.876379557000295,5.583081412754302,102.91557672287755,612408.334255298
2021-06-21,33.56784578595718,5.897720865599586,103.93552364156457,583256.4638942466
2021-06-22,33.030175961704025,6.435122905785712,103.57524928648952,629399.2099482404
2021-06-23,31.67795771937164,3.9000823657183283,103.44169351349419,598713.2226505192
2021-06-24,31.54912443516317,6.135294308154656,103.17840965526928,589833.0534031385
2021-06-25,30.09805050414433,5.385675343590188,102.42496841803019,561637.9888297482
2021-06-26,24.987991198507302,5.388014143605733,103.85988084013186,679442.8812551158
2021-06-27,28.53648384090445,5.819611508635078,103.08523897998825,605580.638113303
2021-06-28,26.520839462974678,5.510976646308589,102.91007572358325,574855.1877901438
2021-06-29,27.20186878356688,5.901631808247229,103.12547700918961,594010.7460688957
2021-06-30,29.76062478930481,5.376270134636299,102.91326829682365,558239.3409283126
2021-07-01,30.860670763999302,5.244429044786558,102.90713378796481,551685.5355971355
2021-07-02,29.26824521161132,3.6132454999522388,102.88755863795471,572276.7884403071
2021-07-03,29.577473511288936,8.64181434668185,102.41963340011394,592683.9001176497
2021-07-04,28.262466797635188,5.4966296440370295,102.79875903050272,631314.9278586567
2021-07-05,31.467595898673412,5.260774703377095,103.01668577832527,548932.9794361804
2021-07-06,31.357457671090906,3.200381113452614,103.15620051682343,553371.9370829732
2021-07-07,26.093774129475136,5.009926180969809,102.99584598710415,516125.97853758174
2021-07-08,29.298866252688104,4.162988223339117,102.4562346649796,505285.2100483072
2021-07-09,31.113245132408423,6.63988515755444,103.29578543301568,583503.6045546747
2021-07-10,30.61335655421462,3.0722551739079833,102.46815941691891,620880.9465831593
2021-07-11,34.48150884968758,4.9249061608308615,103.68937309750932,634379.0530201574
2021-07-12,32.166448195296205,4.631386407371427,102.80843410259175,516097.82169064594
2021-07-13,27.773342267490836,11.389711595847668,103.20807879663262,531345.7907735567
2021-07-14,28.12762587743307,7.674617949642066,103.23050451192135,523950.2371707648
2021-07-15,33.542489631681455,5.507999016314155,102.79384780277007,546174.082640405
2021-07-16,27.21583614719656,4.4369653107196685,103.28406119186144,563085.5414672899
2021-07-17,29.1670436266474,6.350598904992533,102.83330388944088,657823.0102032643
2021-07-18,29.235529730522565,4.111444280483155,102.83944273280957,641160.7016608018
2021-07-19,25.499952114792208,9.769714370020605,102.69134714166886,533544.2102292121
2021-07-20,30.328492577087346,6.159711744197037,103.04532969226148,531509.1805434496
2021-07-21,26.49502996242474,4.6540298009325225,102.65356808433613,541277.9580768746
2021-07-22,29.427323270876055,4.711954832072958,103.9229219947107,563313.6734665905
2021-07-23,28.326059338629545,3.667441349277278,102.86987978679392,607068.6273674006
2021-07-24,27.21226370520633,5.702465833012804,103.20922396147951,550116.5008194875
2021-07-25,30.576515022357707,5.056650256039647,102.81877100817407,616717.4244742987
2021-07-26,28.343018678685553,4.30689138333552,103.00605589402869,570589.9564016933
2021-07-27,27.93717070711977,4.472933024673919,102.8704557755523,568814.3154958287
2021-07-28,23.419494837856906,6.476182141300294,102.93595869983602,585794.3514846856
2021-07-29,26.259960399817352,5.102313050409356,103.54359990637728,525617.5492333235
2021-07-30,29.987166166801522,4.829851730092616,103.22118558665193,595533.0258120524
2021-07-31,25.492416741515033,5.431715005199167,103.43044775251717,615010.4746065949
2021-08-01,29.62203872919381,3.1938254423711308,103.61791701425449,611630.2844636035
2021-08-02,24.75508658618485,12.192560399905158,103.62695751977694,592899.2561096845
2021-08-03,25.494503091277227,4.361058586061835,102.78444039281314,516872.07798748295
2021-08-04,25.78261722804313,3.4011484340304494,103.36215235860558,527352.0948151348
2021-08-05,27.32289390467786,2.801978419255436,103.80871641827781,588160.3185673316
2021-08-06,28.344533966987004,6.003287518612168,103.49435777025354,571153.9385702707
2021-08-07,28.7260595758477,3.326087065633061,103.68300648327254,610976.291796407
2021-08-08,30.0997643369614,3.7200691601615308,102.95801807277157,579723.2204457305
2021-08-09,30.233354963265356,6.758657225629393,102.31780180560729,552145.4636698388
2021-08-10,20.69660027778559,4.250701447833206,102.62918308989819,533068.9767902235
2021-08-11,26.66925122546428,3.266708541781638,103.871150763181,533627.0506191506
2021-08-12,27.79665026696666,4.429954874177383,104.19960418992741,574825.7333581516
2021-08-13,25.379669127481993,5.042978361295433,103.18913813989242,542754.2417489574
2021-08-14,22.50114969830119,14.429314906284674,104.01428768072567,612360.7582579266
2021-08-15,25.968010190971007,3.874795939223443,102.3895236433839,612367.9607772105
2021-08-16,25.41241239961125,4.487509276846401,103.06048488976823,590281.9959125641
2021-08-17,27.136772102287214,4.373781845677542,103.81423214042704,531907.5596665799
2021-08-18,25.041362822256886,5.2587794779752,103.85526758838276,524114.4080725172
2021-08-19,21.94166865264075,4.499940293650887,103.90099405424812,534986.6076414038
2021-08-20,23.361199153949258,2.523113425335033,103.08397200239386,575321.4182687849
2021-08-21,19.26924635533686,3.3799675467815606,103.46332106127734,646843.0827460611
2021-08-22,24.647096561735594,3.1975659185921383,103.52764030858508,566507.5965743373
2021-08-23,24.7522664255113,4.100094985395156,103.23908629519474,515166.3761999179
2021-08-24,25.22169981102068,2.6869512280594567,103.0188221784705,546136.3017315216
2021-08-25,26.4105702038091,1.4836914993106007,103.51933939435933,561257.5329601897
2021-08-26,19.426480539538453,5.07591707035516,102.78864746120804,471495.73760248424
2021-08-27,27.42515682281985,5.702369181615353,103.14037079774411,517467.4108352353
2021-08-28,20.194949270706648,3.0541967322624437,102.57726002484412,587599.0934158699
2021-08-29,28.89961533977079,3.3004545117731285,103.5168717119031,583341.3978616261
2021-08-30,27.585257293794374,4.6461404040664664,103.44686508314678,569757.0909723302
2021-08-31,21.113113291444897,4.968422377479668,103.20200552454112,522949.938251879
2021-09-01,23.605049036131337,4.33791800894736,102.37337255375826,487641.1665356117
2021-09-02,22.428150917058957,3.324938318512912,104.53761412157242,459831.4240538435
2021-09-03,24.839906240304312,1.1812845268844343,103.32088598419459,548526.8828367605
2021-09-04,20.06398139627126,4.155414735217638,104.04705462698385,556872.0772123887
2021-09-05,22.70970164326102,2.4687894680314346,103.01452325775476,586747.9273060808
2021-09-06,18.44300460881476,3.305946675518645,102.26085808069219,542196.3703852008
2021-09-07,21.17130257143921,2.322641729944901,103.58502422408834,530052.2964087068
2021-09-08,21.403672032866154,1.8655994065828145,103.92049406185522,570161.7085755881
2021-09-09,20.366913424374143,5.50476646328397,103.64735027451476,497058.50619973504
2021-09-10,21.22998686458228,3.2592662559979395,102.45267464516058,542623.616448311
2021-09-11,21.69631290769333,5.048724746253577,103.36834216286908,552908.1698209486
2021-09-12,16.114322848232817,3.782595107824492,102.55165291778015,558405.8072036657
2021-09-13,18.078676538706937,3.1452685430666674,103.84755864166547,455326.2668159258
2021-09-14,20.668844118088224,1.5305497601656617,103.13437216773413,532721.4117960674
2021-09-15,22.70175778948909,1.5065196400203567,103.3800557998942,494744.78804537834
2021-09-16,23.149134879899634,2.0816489311598514,101.98750244562542,497659.3958875433
2021-09-17,17.335778715207802,0.2659884031617763,103.5726886056964,486540.0001182761
2021-09-18,22.10482919082468,2.8549996829236095,103.04903226113831,517869.24939967744
2021-09-19,25.201791796636417,0.9425188158343186,104.24172065864455,550059.3131869534
2021-09-20,21.51106252903213,4.862923892295653,103.30717380015682,507444.8421164312
2021-09-21,18.356064632310392,2.378384827835546,103.72730011426685,527309.7815616127
2021-09-22,18.465074425510387,5.3536440690541705,104.17536586891566,462303.95537786564
2021-09-23,18.2896430170015,1.204223509790268,103.92673850270964,553563.1188499273
2021-09-24,18.019044457963922,2.040137298600442,102.82879914447474,539814.5626259209
2021-09-25,13.568470700538471,0.4602083995267233,103.3053233534714,562595.7389109855
2021-09-26,19.461068924000585,1.5866594842295232,104.23188526106618,562507.3103169082
2021-09-27,20.725065019067703,4.3664500490605045,103.27615247506468,506867.58672564407
2021-09-28,21.26914589405998,2.6816818701469867,103.87612812858762,539995.3035615984
2021-09-29,13.42438493101674,0.38435080169422486,103.87838373291272,472449.933753158
2021-09-30,20.08059886845888,0.0,103.66141699640207,479662.8540263384
2021-10-01,15.515134901147286,1.988754572649319,103.42064356847551,500631.6539703582
2021-10-02,16.936947126371265,1.2297927311014776,103.56870575131735,534072.3142941247
2021-10-03,22.04929094868063,0.0,103.64593559871379,554940.7017185756
2021-10-04,22.418856295675692,2.43420555770381,102.70769421595601,510649.67779633973
2021-10-05,16.867450802699047,3.6778667262899325,103.66210589267918,432386.06731827033
2021-10-06,19.029951107726383,0.609750362762151,104.14433886634546,523731.8445304707
2021-10-07,16.708423076487293,1.1130786448976133,103.88515951528052,459980.93757633073
2021-10-08,20.529255029826334,4.484218994473334,104.14696712833279,445129.81966958265
2021-10-09,10.818395362522427,0.9608320909533425,103.18997142007498,532225.133212036
2021-10-10,21.171777420058767,0.0,103.11754446735553,575738.763991344
2021-10-11,19.91587799670558,0.01604086102163496,103.88550107207327,559198.5719926823
2021-10-12,16.54271123137817,0.0,102.80616656596041,517938.0409467055
2021-10-13,15.09606135249039,0.0,103.57677330146545,489331.9244250888
2021-10-14,19.135583752282898,0.0,104.23662874772108,496765.1493892428
2021-10-15,12.151128476601581,0.0,104.20674095915025,507754.26721848414
2021-10-16,13.240037593262489,0.0,103.7176926379587,498773.5070621644
2021-10-17,18.765433334954373,0.4287318806797178,103.61493808058924,556089.8077838939
2021-10-18,17.54543977866208,0.7736343707540841,103.39084099347077,433290.83551012527
2021-10-19,18.294867828229474,0.0,104.90357674077258,469206.16132875887
2021-10-20,12.449404052635682,0.0,104.22209743518135,528911.2297639089
2021-10-21,16.83308487707561,0.0,103.63626879872884,461206.84809177724
2021-10-22,11.43769581828644,0.0,104.06125410648588,476471.6842168251
2021-10-23,15.604173734003234,0.14621426296433193,104.348506401674,486749.89843227336
2021-10-24,10.327843159425793,0.0,102.64161967439338,527834.6018120919
2021-10-25,13.160792459002396,0.0,103.1467640538593,493661.3521243644
2021-10-26,11.248926324674347,0.2385728577784212,102.53744393665933,431356.7054827958
2021-10-27,14.658560361201205,0.0,103.37428375105944,461508.73479530966
2021-10-28,14.103432826159947,0.0,103.1001441092869,423537.3856137321
2021-10-29,8.351055541313027,0.0,104.67884778407296,445096.57223475736
2021-10-30,14.117199266725768,0.0,103.64933120639179,478841.0808407341
2021-10-31,17.821181421568333,0.009837578195769359,103.27698792745912,500866.861649591
2021-11-01,9.985862479611704,0.0,104.78182481566394,489627.7709662394
2021-11-02,13.84951726203429,0.0,103.79735310340904,492423.15676595666
2021-11-03,13.458239916933863,0.0,102.9220436049441,436936.4162724368
2021-11-04,12.741307334426738,0.0,103.3380031231335,459372.64682205307
2021-11-05,16.449479750132383,0.0,104.26936833558393,472080.98094544566
2021-11-06,10.602795952178045,0.0,103.94539942363427,436452.5997025705
2021-11-07,14.652285834228651,0.0,104.4226169270443,503059.33135354926
2021-11-08,10.721629572413242,0.0,103.1063166260463,483309.3942079972
2021-11-09,12.773793196866366,0.0,103.09797168226093,437989.3614743897
2021-11-10,10.44655344465734,0.0,103.91282960077427,477754.00335290824
2021-11-11,15.585054787087552,0.0,103.97763346217593,479742.5109762027
2021-11-12,13.454662642684388,0.0,103.78705165294393,464117.5299059542
2021-11-13,7.919608743501016,0.0,103.12263165242666,493776.4846298015
2021-11-14,12.28740375164393,0.0,103.00022282331484,492821.2854680917
2021-11-15,9.974820459627596,0.0,103.58418788564853,435548.97868543974
2021-11-16,10.223362016958447,0.0,102.31894014776522,483858.1098038564
2021-11-17,14.829026372357305,0.0,104.63715288565156,495147.83597911766
2021-11-18,11.94171396704498,0.0,104.84675525733955,463215.9320363389
2021-11-19,9.919091887349802,0.0,102.9817438112423,441942.21146410017
2021-11-20,12.254541647590298,0.0,103.41150063322296,489338.86853258224
2021-11-21,7.873067361106021,0.0,103.63114703267503,481299.95608521235
2021-11-22,8.100994709383329,2.370828530588546,104.58252839264955,446444.3457770445
2021-11-23,8.280885287101203,0.0,104.07115917162426,428197.77356328024
2021-11-24,12.513511711783748,0.0,103.37994288626577,411377.9877871031
2021-11-25,12.414262471671845,0.0,103.58342596654902,410255.835756301
2021-11-26,11.804837143909547,0.0,104.45035841268184,423655.1494713261
2021-11-27,15.904542122406639,0.0,104.01543969851494,495721.7439631306
2021-11-28,11.182813866363606,0.0,102.74618668498297,504099.63494381745
2021-11-29,11.113426337005954,0.0,103.35630758900115,430153.5099749955
2021-11-30,14.686706104296821,0.0,102.946628493437,414334.70857834554
2021-12-01,15.018252157100033,0.0,104.91602259458917,481067.8222847476
2021-12-02,12.509148041118188,0.0,104.03915802795137,471034.15774774156
2021-12-03,13.05972756913554,0.0,104.20783776909576,458201.0113054627
2021-12-04,9.587044821234796,0.0,104.7897538148305,447259.340001196
2021-12-05,4.7861075484389435,0.0,104.38759368213374,454293.4650002506
2021-12-06,10.478548530036521,0.0,103.83969753069744,406835.57735213655
2021-12-07,10.944996348052653,0.0,104.1916041071844,381864.85530014697
2021-12-08,10.095691006265735,0.0,104.37563248471831,440454.37241661263
2021-12-09,13.935750143436993,0.0,104.07355451251846,442561.58911186736
2021-12-10,6.3355791909443795,0.0,103.51110781046472,406129.56456219323
2021-12-11,16.492271759109464,0.0,103.56188154466983,486573.9099875731
2021-12-12,5.625637644687006,0.0,104.59852470995347,503848.65251368826
2021-12-13,9.749063492500989,0.0,104.56531600257527,460821.00251585804
2021-12-14,7.131980429825626,0.0,103.80301664512507,439903.1083818374
2021-12-15,8.614455151334182,0.0,104.97187613015242,436263.8435148349
2021-12-16,12.36932107749321,0.0,103.54923270025468,396850.7843926205
2021-12-17,11.691866176430294,0.0,104.30466988193112,452043.23407350545
2021-12-18,7.048142403076662,0.0,104.22942672440675,513206.66820774204
2021-12-19,10.067912220009317,0.0,104.91839865647565,457975.7903539512
2021-12-20,7.497036643278328,0.0,103.55850469943216,415423.18272832053
2021-12-21,10.329893099359124,0.0,104.19156255640159,440056.28609480313
2021-12-22,8.988926653649916,0.0,103.23233322918196,404298.8190522091
2021-12-23,9.944799415820762,0.0,104.48718433059939,422472.8923362344
2021-12-24,8.892383291367956,0.0,104.20172978023189,445136.1301893928
2021-12-25,11.372218426471488,0.0,103.43614372422239,504777.81147656095
2021-12-26,16.716383820043006,0.0,103.82896114567127,465103.77448682085
2021-12-27,11.1937566197891,1.5249847611124687,104.61098753296066,403579.1026262371
2021-12-28,12.290167557372419,0.0,104.42869341096642,428389.57137133414
2021-12-29,11.32703026917134,0.0,103.45438955187296,450734.68935810006
2021-12-30,9.95537746668743,0.0,104.6273930439512,435053.7931266972
2021-12-31,6.821889712984033,0.0,103.36485517494567,433624.69066024944
2022-01-01,10.496771755001726,0.0,104.68051575677406,478317.1205456014
2022-01-02,11.861155374966424,0.0,104.65755874857389,509090.6763522114
2022-01-03,12.918159030545993,0.0,103.94363157271121,417503.1141504619
2022-01-04,10.5631022240665,0.0,103.60158386055491,416438.6462503155
2022-01-05,9.970020567709014,0.0,103.55409356746138,427675.2286759515
2022-01-06,10.511891852518133,0.0,103.35307370906334,405692.26073383196
2022-01-07,11.335124026219587,0.0,104.08428451561745,461439.5557341491
2022-01-08,7.133585543434504,0.0,103.99158931092362,475678.2056509799
2022-01-09,13.591044682475468,0.0,104.7875986623652,479426.2976195842
2022-01-10,12.195264024329612,0.0,103.49375167969103,387330.04960484407
2022-01-11,13.301667123726899,0.0,104.54753852911249,406879.22278932174
2022-01-12,10.785161108795025,0.0,103.87596407301791,435902.73852178606
2022-01-13,9.750175216331037,0.0,103.7531922977391,449909.8554249003
2022-01-14,11.898174903151515,0.0,104.13312770444928,419510.09798475984
2022-01-15,7.306545332635036,0.0,103.82885845792359,489407.2732871507
2022-01-16,14.842125955313577,0.0,105.07968433692601,480478.91800195863
2022-01-17,14.578043088347153,0.0,104.27179240815397,446846.1694489925
2022-01-18,12.210857003714654,0.0,104.26289604405383,409560.96479834936
2022-01-19,12.194247923336103,0.0,104.47675665680116,434978.2232190156
